instrument,avg_score,pos_ratio,real_label,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH601881,-0.04216339398040095,0.125,,SH601881,中国银河,2026-03-09,0.0014285191,0.009285692,0.1538409,0.0021428845,0.23077273,0.005714288,0.61538637,0.004999923,0.53845453,0.99857354,1.0021398,0.9928674,0.99794215,1.0252708,1.0577618,1.0709989,1.1101084,1.1179303,1.0072203,1.025331,1.0527077,1.0648617,1.1009527,0.0122720115,0.02221522,0.032865554,0.03261806,0.044185612,-0.0031287742,-0.0067279316,-0.0052034436,-0.0032926013,-0.0021884837,0.16250132,0.8407626,0.8773399,0.78970283,0.7482121,-0.0009627008,0.0049447296,-0.0032749113,-0.017118938,-0.036392435,1.0409564,1.0723774,1.1026889,1.1104662,1.1804417,0.99184406,0.99184406,0.99184406,0.99184406,0.99184406,1.0156438,1.0447654,1.0814681,1.0927799,1.1374248,0.99879664,1.0028881,1.0228641,1.0387485,1.0693141,0.4,0.2,0.1,0.06666667,0.033333335,0.1660666,0.1012738,0.07357962,0.06875539,0.043245047,0.2,0.2,0.2,0.033333335,0.38333333,0.4,0.7,0.85,0.9,0.95,-0.2,-0.5,-0.65,-0.8666667,-0.56666666,0.13070369,0.0076597,-0.08762965,0.040593315,0.14695059,-0.48261356,-0.35084352,-0.24180275,-0.04955832,0.32653463,0.4,0.2,0.3,0.33333334,0.38333333,0.4,0.6,0.55,0.56666666,0.55,0.0,-0.4,-0.25,-0.23333333,-0.16666667,0.30188632,0.1999997,0.29077998,0.29251683,0.40258443,0.6981137,0.8000003,0.70922005,0.7074832,0.59741557,-0.39622733,-0.60000056,-0.41844004,-0.41496634,-0.1948311,1.3788297,1.4292802,1.3673226,1.4517597,1.4808692,0.4930391,0.53052396,0.49445292,0.51088345,0.5459342,1.2775921,1.2283531,1.1771412,1.1054779,1.0629143,0.23558858,0.48991007,0.47030538,0.4753893,0.5045607,0.76441145,0.51008993,0.5296946,0.5246107,0.49543932,-0.52882284,-0.020179877,-0.05938921,-0.049221385,0.009121363
SH600048,-0.04217228500775957,0.25,,SH600048,保利发展,2026-03-09,-0.010903442,0.024922138,-0.4375003,0.003115253,0.12499943,0.010903442,0.4375003,-0.003115253,-0.12499943,1.0110236,1.0141733,0.98897636,0.9974462,1.0692738,1.0614046,1.0724336,0.98110175,1.0172887,1.0305234,1.0524144,1.0708418,1.0632288,1.0324669,0.019128222,0.027604412,0.033511505,0.035333782,0.042681627,-0.011327062,-0.008312289,-0.0039473916,0.00021642126,0.0015194194,0.8766481,0.83118105,0.48562458,0.0029075106,0.3865211,-0.00786931,-0.0150091555,-0.033341568,-0.066366926,-0.0772898,1.0771215,1.1196631,1.14801,1.14801,1.14801,0.98897636,0.98897636,0.98897636,0.9700636,0.95744425,1.0405747,1.0695839,1.0966735,1.0872183,1.0708239,1.022654,1.0333731,1.0427924,1.035877,0.98897105,0.2,0.1,0.05,0.06666667,0.30833334,0.1250624,0.08435162,0.06931638,0.16823253,0.22331253,0.2,0.2,0.3,0.53333336,0.76666665,1.0,1.0,1.0,0.033333335,0.33333334,-0.8,-0.8,-0.7,0.5,0.43333334,-0.4005826,0.06703819,0.41666618,0.19473758,0.44959238,-0.26304993,0.3846679,0.4877969,0.55353564,0.5312668,0.0,0.3,0.3,0.4,0.4,1.0,0.7,0.7,0.6,0.56666666,-1.0,-0.4,-0.4,-0.2,-0.16666667,0.0,0.28085074,0.3991031,0.51605064,0.4914069,1.0,0.7191493,0.6008969,0.4839494,0.50859314,-1.0,-0.43829852,-0.20179376,0.032101218,-0.017186254,0.857669,0.8750351,0.98203635,1.262888,1.0696917,0.15440474,0.263663,0.40179718,0.6549682,0.5543458,0.8078299,0.9570234,1.3733636,1.1878811,1.294904,0.5707113,0.5570923,0.44431266,0.496544,0.50414044,0.42928872,0.44290766,0.5556873,0.503456,0.49585953,0.14142258,0.11418468,-0.111374676,-0.0069119777,0.008280915
SZ300750,-0.042697535863244526,0.125,,SZ300750,宁德时代,2026-03-09,0.02482507,0.04239769,0.5855288,0.006736641,0.1588917,0.01083598,0.2555795,0.02892441,0.68221664,0.9757763,1.0065734,0.9652028,0.9868355,0.95166063,1.0219182,0.97901464,0.9854996,1.0519681,0.9764934,0.9784142,0.99787015,0.9873369,1.0171828,0.021370426,0.024735857,0.031214567,0.03019337,0.042694714,0.011954414,-0.001290569,-0.0023211858,0.00064617576,-0.0018092623,0.7822943,0.024952838,0.19354111,0.03549603,0.547715,-0.00040224774,0.02739339,0.024181113,0.0032935815,0.036190405,1.0065734,1.0447532,1.056993,1.056993,1.1156889,0.93481237,0.93481237,0.93481237,0.931495,0.931495,0.99389094,1.0024891,1.0234076,1.0209185,1.0522829,0.959536,0.9556595,0.96674395,0.95675254,0.9753858,1.0,0.8,0.5,0.6666667,0.38333333,0.9083981,0.59293395,0.5335351,0.5458653,0.37191778,1.0,0.1,0.45,0.6333333,0.1,0.4,0.7,0.85,0.26666668,0.6333333,0.6,-0.6,-0.4,0.36666667,-0.53333336,-0.14965409,-0.4570756,-0.20475085,-0.37519568,-0.56356144,0.49026784,-0.25887123,0.23049782,0.23153198,0.23783553,0.8,0.5,0.45,0.5,0.43333334,0.2,0.5,0.55,0.5,0.56666666,0.6,0.0,-0.1,0.0,-0.13333334,0.81274754,0.42636096,0.5353079,0.5193452,0.4641781,0.18725245,0.57363904,0.46469212,0.48065478,0.5358219,0.6254951,-0.14727804,0.07061575,0.03869042,-0.071643814,0.93626773,0.904494,0.92048424,1.0152177,0.9113028,0.22786808,0.2529862,0.27244294,0.28186607,0.2744261,0.68171966,1.1568848,1.2554067,1.2454411,1.1735497,0.5322759,0.54578,0.4606628,0.4996741,0.5197634,0.46772406,0.45422,0.53933716,0.50032586,0.48023662,0.06455186,0.09155998,-0.07867436,-0.0006517571,0.039526764
SH600958,-0.043048850629389714,0.25,,SH600958,东方证券,2026-03-09,0.0010287862,0.01748965,0.058822576,0.011316861,0.6470605,0.005144002,0.29411694,-0.005144073,-0.294121,0.9989723,1.0113052,0.99383354,1.0005064,1.0189301,1.0460905,1.0510288,1.0806584,1.0477366,1.0060905,1.0221399,1.039424,1.0499314,1.0815227,0.0075118463,0.019229654,0.023245374,0.024743656,0.039925765,-0.0012345711,-0.005801222,-0.0031795553,-0.0024389245,-0.0017227237,0.06752721,0.83427167,0.6548287,0.7529578,0.5678382,-0.0036214057,0.00396557,-0.0092181135,-0.014567029,-0.030702306,1.032484,1.0656148,1.0757035,1.0931865,1.1765407,0.99219126,0.99219126,0.99219126,0.99219126,0.99219126,1.0139918,1.0408231,1.0627161,1.0709465,1.1168724,0.9996708,1.0032922,1.0139918,1.0347325,1.0474074,0.4,0.2,0.1,0.06666667,0.033333335,0.19380058,0.10635231,0.09350449,0.077318184,0.042358518,0.2,0.2,0.25,0.2,0.36666667,0.4,0.7,0.85,0.9,0.95,-0.2,-0.5,-0.6,-0.7,-0.5833333,-0.05962906,0.22821507,0.018459199,0.25916433,0.4384636,-0.3977802,-0.14568694,-0.23919398,-0.111442156,0.39176938,0.4,0.3,0.4,0.4,0.45,0.6,0.7,0.6,0.6,0.55,-0.2,-0.4,-0.2,-0.2,-0.1,0.31147555,0.21428572,0.32183897,0.31578946,0.462141,0.6885244,0.78571427,0.678161,0.68421054,0.537859,-0.3770489,-0.5714286,-0.35632202,-0.36842105,-0.07571801,1.0085605,1.2166724,1.2269005,1.4272748,1.6012905,0.33521986,0.5463194,0.4883411,0.6175179,0.69680244,0.6070136,0.9832215,0.9248459,0.9729296,1.2498723,0.25978664,0.5034335,0.45478487,0.47013846,0.5034459,0.7402134,0.49656647,0.54521513,0.5298615,0.49655408,-0.48042676,0.006867051,-0.09043028,-0.059723075,0.006891869
SZ300896,-0.04378169015664062,0.125,,SZ300896,爱美客,2026-03-09,-0.002014356,0.011294907,-0.17834197,0.0041007316,0.36306024,0.005179819,0.4585978,-0.000935268,-0.082804404,1.0020185,1.0061275,0.99480975,0.9984834,1.0072608,1.0469779,1.0072608,1.0546992,1.0358971,1.0025846,1.0173038,1.0442538,1.038741,1.0384723,0.0070608663,0.019452512,0.036125623,0.032242212,0.029288383,0.0021375762,-0.0052823275,-0.0045674387,-0.00078738574,0.00020341123,0.22912225,0.675944,0.5594778,0.046219703,0.014711565,-0.006859756,0.00646666,-0.00086310157,-0.02732387,-0.04447293,1.0198125,1.0581634,1.1447493,1.1447493,1.1447493,0.9909688,0.9909688,0.9909688,0.9908442,0.99018043,1.0052017,1.0338707,1.0755764,1.0648587,1.0614126,0.99895966,1.0009104,1.00641,1.0072608,1.0130314,0.4,0.2,0.1,0.1,0.06666667,0.31310835,0.13440317,0.058727648,0.059490114,0.06352894,0.2,0.3,0.2,0.46666667,0.73333335,0.4,0.7,0.85,0.3,0.15,-0.2,-0.4,-0.65,0.16666667,0.5833333,-0.6572511,-0.2911975,0.672728,0.56181717,0.61394614,-0.52901053,-0.7181018,0.33209446,0.44513148,0.43409505,0.4,0.3,0.4,0.36666667,0.48333332,0.6,0.7,0.6,0.6333333,0.51666665,-0.2,-0.4,-0.2,-0.26666668,-0.033333335,0.42645368,0.28006053,0.48872995,0.444328,0.47910687,0.57354635,0.7199395,0.51127005,0.555672,0.52089316,-0.14709266,-0.43987897,-0.022540111,-0.11134399,-0.041786265,1.1018171,1.1247629,1.7604165,1.7419945,1.7097126,0.3090946,0.26135373,0.990958,0.8389612,0.7580019,0.60407627,0.7538193,1.3665359,1.2908828,1.2675934,0.29422107,0.4718547,0.46159738,0.47491816,0.50035614,0.7057789,0.5281453,0.5384026,0.5250818,0.4996439,-0.41155785,-0.056290597,-0.07680524,-0.05016366,0.00071224466
SH601136,-0.04398491849859186,0.0,,SH601136,首创证券,2026-03-09,0.012716758,0.020809228,0.61111146,0.006936432,0.33333442,0.0011560378,0.055554096,0.006936364,0.33333114,0.9874429,1.0068493,0.9863014,0.99979705,1.0267261,1.0211581,1.0206014,1.0863029,1.1353006,0.9952116,1.014588,1.0199053,1.0331106,1.0661006,0.010057782,0.022651728,0.01724107,0.02672915,0.04144529,-0.0005568008,-0.005655665,-0.0014798961,-0.0024422086,-0.002114838,0.0076618786,0.57144713,0.25787073,0.646989,0.7941521,0.0059020044,0.010862506,-0.0058463416,0.0023013968,-0.003712881,1.0397238,1.0502232,1.0502232,1.086024,1.176441,0.9832823,0.9832823,0.9832823,0.9832823,0.9832823,1.0017817,1.033853,1.0314032,1.0657016,1.100334,0.98652565,0.9943207,1.0071269,1.0170379,1.0266147,0.8,0.4,0.2,0.13333334,0.06666667,0.29619494,0.24973781,0.24973781,0.16271552,0.08654894,0.2,0.3,0.65,0.2,0.05,0.4,0.7,0.85,0.9,0.95,-0.2,-0.4,-0.2,-0.7,-0.9,0.5464849,0.45752794,0.18332314,0.27313498,0.6199549,0.08677289,0.3110569,0.37012154,0.03379182,0.300194,0.6,0.6,0.55,0.43333334,0.46666667,0.4,0.4,0.45,0.56666666,0.51666665,0.2,0.2,0.1,-0.13333334,-0.05,0.27358466,0.39673898,0.43686002,0.3266219,0.3708821,0.72641534,0.603261,0.56314,0.6733781,0.6291179,-0.45283067,-0.20652205,-0.12627998,-0.34675625,-0.25823584,0.9738815,1.0336722,0.8795575,1.0004188,1.2427632,0.39461952,0.36538798,0.32455325,0.4085489,0.56892586,0.97192603,0.9260082,1.058711,1.4982302,1.3110538,0.48661566,0.5176433,0.4931324,0.48536327,0.4883396,0.51338434,0.4823567,0.5068676,0.51463675,0.5116604,-0.026768697,0.03528658,-0.013735177,-0.029273458,-0.02332077
SZ300015,-0.04713251785994031,0.0,,SZ300015,爱尔眼科,2026-03-09,0.0039139055,0.010763222,0.36363697,0.002935411,0.27272603,0.0039139055,0.36363697,0.0048924005,0.45454794,0.9961014,1.002924,0.9922027,0.99766165,1.0126665,1.0068216,1.0789435,1.1091596,1.098683,0.99902636,1.0153034,1.0381104,1.056824,1.074123,0.008151977,0.019531412,0.035290282,0.039840735,0.036430024,9.617897e-05,-0.005629605,-0.0051138056,-0.0040702256,-0.0012086955,0.0003479961,0.7615528,0.7349305,0.8088798,0.33574894,0.0007812967,0.010029868,0.010470753,0.0021942465,-0.038466513,1.025342,1.0487305,1.1345115,1.1345115,1.1761315,0.98635185,0.98635185,0.98635185,0.98635185,0.98635185,1.0062356,1.0339242,1.0651139,1.0959041,1.1025333,0.9916188,0.9984404,1.0066262,1.0116928,1.0428826,0.6,0.3,0.15,0.1,0.05,0.35004067,0.21879534,0.09211791,0.09211791,0.07191583,0.2,0.2,0.2,0.46666667,0.45,0.8,0.9,0.95,0.96666664,0.98333335,-0.6,-0.7,-0.75,-0.5,-0.53333336,0.35482803,0.22097448,0.56500375,0.4002322,0.24491252,0.481869,-0.37758654,-0.12199208,0.07661854,0.24208371,0.4,0.5,0.45,0.4,0.41666666,0.6,0.5,0.55,0.6,0.56666666,-0.2,0.0,-0.1,-0.2,-0.15,0.3616678,0.4700842,0.37224004,0.37555245,0.4358244,0.6383322,0.5299158,0.62776,0.6244476,0.5641756,-0.27666438,-0.05983162,-0.25551993,-0.24889512,-0.12835121,1.2636374,1.3461462,1.9641752,1.9339057,1.6749732,0.37912786,0.3977083,1.0789169,0.9365319,0.9330241,0.7293906,1.0480305,1.2026049,1.2247441,1.3060044,0.21025302,0.2618311,0.42974016,0.46603543,0.5033195,0.789747,0.7381689,0.5702598,0.5339646,0.4966805,-0.57949394,-0.4763378,-0.14051965,-0.06792916,0.006638998
SZ300498,-0.04980073761351747,0.125,,SZ300498,温氏股份,2026-03-09,0.015494626,0.039928496,0.38805932,0.023241984,0.58209014,0.0011918873,0.029850543,-0.006555471,-0.16418026,0.9847418,1.0228873,0.9835681,1.0076325,0.933026,0.90374184,0.9154013,0.93709326,1.0046096,0.96588933,0.9426247,0.9331209,0.92786515,0.9593727,0.025263827,0.03160189,0.02522426,0.023060704,0.03688204,0.013882866,0.009886283,0.0024878497,0.0013214854,-0.0014715313,0.75491834,0.89712167,0.34047052,0.25449625,0.48552212,0.0063449056,0.012887008,0.043244507,0.052973326,0.084037445,1.0228873,1.0228873,1.0228873,1.0228873,1.0228873,0.9291095,0.8995496,0.898376,0.8886089,0.8886089,0.9878525,0.9618221,0.943872,0.9407809,0.99669194,0.94468546,0.91550976,0.9111713,0.9111713,0.92066157,1.0,1.0,1.0,1.0,0.875,0.7559407,0.8144335,0.8161826,0.82955307,0.82955307,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.05,0.26666668,0.6333333,0.8,0.8,0.95,0.73333335,0.36666667,0.91080034,0.9230744,0.8099358,0.5532225,-0.3842055,0.9960414,0.92185104,0.77885735,0.5506369,0.14661524,0.8,0.7,0.5,0.5,0.51666665,0.2,0.3,0.5,0.5,0.46666667,0.6,0.4,0.0,0.0,0.05,0.86430687,0.8487228,0.6921182,0.5993151,0.49595433,0.1356931,0.15127717,0.30788177,0.40068492,0.50404567,0.7286138,0.69744563,0.38423643,0.19863017,-0.0080913585,0.68903476,0.53741395,0.42658386,0.4432196,0.3574214,0.2431455,0.25133187,0.21894391,0.18826778,0.18544699,0.9152421,1.1342491,1.3213377,1.2144821,1.5863059,0.7339244,0.73839086,0.5629676,0.51523054,0.5648212,0.2660756,0.26160914,0.4370324,0.48476946,0.43517882,0.46784878,0.47678173,0.12593521,0.030461049,0.1296424
SH600886,-0.051429968567873435,0.25,,SH600886,国投电力,2026-03-09,0.013005783,0.026011566,0.5,0.008670522,0.33333334,0.004335261,0.16666667,0.008670522,0.33333334,0.9871612,1.0085592,0.9828816,0.99835163,0.9600588,0.9115515,0.90941644,0.9400883,0.9907308,0.98088604,0.95955896,0.94190437,0.9403469,0.949785,0.013432894,0.026049487,0.026125899,0.023167603,0.022237664,0.008059825,0.008477099,0.0036656742,0.0011059081,-0.00054543896,0.9000199,0.9707504,0.68902236,0.17659464,0.18349059,0.0029942866,0.0022941132,0.023271717,0.043617412,0.06630546,1.0085592,1.0085592,1.0085592,1.0085592,1.0085592,0.937949,0.9129865,0.91012293,0.9058538,0.9058538,0.9903037,0.9810267,0.9677633,0.9607723,0.97018737,0.96947396,0.93238646,0.923677,0.923677,0.9298166,1.0,1.0,1.0,1.0,1.0,0.8787824,0.910443,0.91304827,0.9166626,0.9166626,1.0,1.0,1.0,1.0,1.0,0.4,0.1,0.1,0.3,0.65,0.6,0.9,0.9,0.7,0.35,0.12057154,0.4757734,0.67440903,0.5752589,0.003621072,0.4223661,0.13546555,0.21022174,0.18885875,0.09301543,0.8,0.8,0.6,0.53333336,0.46666667,0.2,0.2,0.35,0.4,0.46666667,0.6,0.6,0.25,0.13333334,0.0,0.93753594,0.94922024,0.8037373,0.61928475,0.5118769,0.062464036,0.050779782,0.19626272,0.38071528,0.4881231,0.87507194,0.8984404,0.60747457,0.23856944,0.023753809,0.72151285,0.67032933,0.47065085,0.48054773,0.40154678,0.21744888,0.22825599,0.2654542,0.22231133,0.18901697,0.5833115,0.62385035,0.97996074,0.8195164,1.0476526,0.548922,0.6780357,0.6050057,0.55479354,0.56067395,0.451078,0.32196432,0.39499432,0.4452065,0.43932605,0.097844,0.35607132,0.21001138,0.10958703,0.12134793
SH600809,-0.052391285601442246,0.0,,SH600809,山西汾酒,2026-03-09,0.0024563556,0.029476615,0.08333235,0.019651076,0.6666667,0.0073691825,0.25000098,-0.009825538,-0.33333334,0.99754965,1.0196029,0.99019855,1.0052356,0.9959804,1.0419669,1.0744517,1.0829967,1.1786895,0.99708414,1.0065532,1.0469211,1.0485563,1.0819077,0.016651388,0.017495845,0.048427097,0.042945173,0.046464384,-0.00020800898,-0.00387633,-0.00754339,-0.002429469,-0.002122494,0.0003901245,0.44996953,0.849228,0.24802515,0.6364326,0.003331877,0.010890321,0.024741098,-0.0133289825,-0.019294154,1.0366943,1.0540975,1.1558772,1.1558772,1.181203,0.97455055,0.97455055,0.97455055,0.97455055,0.97455055,1.010955,1.0182222,1.0958802,1.0911672,1.1231104,0.98005754,0.99281347,1.0077881,1.0130539,1.0322168,0.6,0.4,0.2,0.13333334,0.06666667,0.40952525,0.31992966,0.14035134,0.14035134,0.12315092,0.2,0.1,0.2,0.46666667,0.016666668,0.8,0.9,0.95,0.96666664,0.98333335,-0.6,-0.8,-0.75,-0.5,-0.96666664,0.6460591,0.16953254,0.72086984,0.6455387,-0.108830534,0.69959307,0.31145087,0.33679214,0.57856977,0.44689494,0.4,0.3,0.3,0.3,0.3,0.6,0.7,0.7,0.7,0.7,-0.2,-0.4,-0.4,-0.4,-0.4,0.5209903,0.35628575,0.37539196,0.42182377,0.39467844,0.47900972,0.64371425,0.62460804,0.57817626,0.6053215,0.04198058,-0.2874285,-0.2492161,-0.15635248,-0.2106431,1.1277237,1.0697402,1.374421,1.6022196,1.2710425,0.34096986,0.2869312,0.5802291,0.8395196,0.7131173,0.7692376,0.8741601,1.1153493,2.2340593,2.5654457,0.46832204,0.4727148,0.38739765,0.49439713,0.49817744,0.53167796,0.52728516,0.61260235,0.50560284,0.50182253,-0.06335592,-0.05457035,-0.22520474,-0.01120571,-0.003645095
SH600061,-0.05250342646701835,0.125,,SH600061,国投资本,2026-03-09,-0.0013889298,0.008333351,-0.1666712,0.004166638,0.49999547,0.002777784,0.33333334,-0.002777784,-0.33333334,1.0013908,1.0055633,0.9972184,1.0017908,1.0277153,1.0541643,1.0694991,1.0597918,1.0208217,1.0074846,1.0236073,1.0420301,1.0502579,1.0557846,0.0105408775,0.019374477,0.024582867,0.023821523,0.02245278,-0.0033342734,-0.005963409,-0.0031857586,-0.0019662005,-0.00028953148,0.2501433,0.86844164,0.58779883,0.527981,0.05071673,-0.0008159762,0.003228123,-0.011765419,-0.021748036,-0.047243405,1.040325,1.0736462,1.0876205,1.1111432,1.1139299,0.9958116,0.9958116,0.9958116,0.9958116,0.9958116,1.0147439,1.0386606,1.0600731,1.0697806,1.0725943,0.9997186,1.0021384,1.0214125,1.0355937,1.0427687,0.4,0.2,0.1,0.06666667,0.033333335,0.09409317,0.053811707,0.045621,0.036316246,0.035459496,0.2,0.2,0.05,0.26666668,0.46666667,0.4,0.7,0.85,0.9,0.95,-0.2,-0.5,-0.8,-0.6333333,-0.48333332,0.422255,0.39116487,0.073197335,0.26422042,0.34364098,-0.028386896,-0.1432036,-0.07326819,0.21270525,0.41008025,0.4,0.2,0.35,0.43333334,0.48333332,0.6,0.7,0.6,0.5,0.46666667,-0.2,-0.5,-0.25,-0.06666667,0.016666668,0.2506324,0.16981104,0.31649333,0.39618948,0.48094743,0.7493676,0.83018893,0.68350667,0.60381055,0.51905257,-0.49873522,-0.6603779,-0.36701337,-0.20762105,-0.03810513,1.4145352,1.669198,1.6110297,1.7538335,1.5878851,0.5617354,0.8007703,0.6667271,0.92526335,0.78313047,1.0664111,1.0569726,0.94834,1.0551172,1.0858338,0.27598926,0.4911022,0.43567064,0.487621,0.5026085,0.72401077,0.50889784,0.5643293,0.512379,0.49739155,-0.4480215,-0.017795635,-0.12865868,-0.024757985,0.005216911
SH600690,-0.052841256708205483,0.125,,SH600690,海尔智家,2026-03-09,0.0,0.012295089,0.0,0.0040983898,0.33333552,0.0081966985,0.6666645,0.004098309,0.33332896,1.0,1.0040984,0.9918033,0.99809563,1.0377011,1.0532693,1.0290965,1.0532693,1.1446664,1.0122913,1.0352829,1.0470852,1.0485737,1.0714898,0.011072276,0.02679569,0.025092889,0.022262516,0.03250482,-0.004260587,-0.008382838,-0.0024934048,-0.0011093207,-0.0015668444,0.3701733,0.8971471,0.34558293,0.19242762,0.7086895,-0.003770109,0.0024398759,-0.023397787,-0.032488644,-0.02526792,1.0446663,1.0856538,1.0856538,1.0856538,1.1504002,0.98974663,0.98974663,0.98974663,0.98974663,0.98974663,1.020653,1.0644239,1.0674522,1.0668792,1.1003207,1.0045841,1.0083561,1.0234423,1.0288498,1.0483512,0.2,0.1,0.05,0.033333335,0.016666668,0.18669729,0.10690911,0.10690911,0.10690911,0.06382277,0.2,0.2,0.6,0.73333335,0.016666668,0.4,0.7,0.85,0.9,0.95,-0.2,-0.5,-0.25,-0.16666667,-0.93333334,-0.12063193,0.13364126,-0.05697273,-0.030078419,-0.43112925,-0.8008625,-0.21262264,0.06614641,0.16320752,0.1950892,0.4,0.4,0.4,0.36666667,0.33333334,0.6,0.6,0.6,0.6,0.65,-0.2,-0.2,-0.2,-0.23333333,-0.31666666,0.2051928,0.2645699,0.43186554,0.41689596,0.3693652,0.7948072,0.7354301,0.5681345,0.583104,0.63063484,-0.5896144,-0.4708602,-0.13626893,-0.16620807,-0.26126966,1.059518,1.0670244,1.0172635,1.1455235,1.0040963,0.4302111,0.3534281,0.37060896,0.45619702,0.3854341,0.8939793,0.80885834,1.1843041,1.0163368,1.0903409,0.51815206,0.5398204,0.4823434,0.50091916,0.50215244,0.48184797,0.46017963,0.51765656,0.4990808,0.49784756,0.036304064,0.07964077,-0.035313178,0.0018383572,0.004304877
SH600905,-0.05693885107956555,0.0,,SH600905,三峡能源,2026-03-09,0.009323988,0.025640992,0.36363602,0.011655061,0.45454794,0.0046619438,0.18181606,0.0023308718,0.090904124,0.9907622,1.0115474,0.9861433,1.0011239,0.969499,0.9411765,0.9477124,0.9542484,0.9673203,0.9808279,0.9671024,0.9558824,0.9562092,0.95541036,0.012740889,0.018384885,0.017196516,0.014330398,0.011032431,0.007843123,0.005902155,0.002399791,0.0006063379,8.232691e-05,0.9473679,0.9447367,0.6816069,0.13874413,0.016984038,0.0034858459,0.006337871,0.021319604,0.03499892,0.042161003,1.0115474,1.0115474,1.0115474,1.0115474,1.0115474,0.9532134,0.9431007,0.93656284,0.93656284,0.93656284,0.9877996,0.98126364,0.9699347,0.96557736,0.962963,0.9708061,0.9472767,0.94335514,0.9450981,0.9477124,1.0,1.0,1.0,1.0,1.0,0.802047,0.8312937,0.846003,0.846003,0.846003,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.4,0.7,0.6,0.8,0.9,0.6,0.3,0.57170963,0.85876465,0.846074,0.7813997,0.5383885,0.75483906,0.7406794,0.55782795,0.49141505,0.47157577,0.8,0.8,0.55,0.5,0.38333333,0.2,0.2,0.4,0.4,0.43333334,0.6,0.6,0.15,0.1,-0.05,0.9374991,0.9354844,0.7727279,0.6666667,0.57425725,0.06250089,0.064515606,0.22727212,0.33333334,0.42574272,0.8749982,0.87096876,0.54545575,0.33333334,0.14851454,0.6674092,0.52458215,0.38646406,0.3879184,0.2982705,0.19605045,0.23698014,0.22133076,0.18383262,0.16773169,1.066519,1.0637019,1.4417384,1.400154,1.6539242,0.7624017,0.7647735,0.6667116,0.59257597,0.589799,0.23759831,0.23522651,0.33328837,0.407424,0.410201,0.52480334,0.529547,0.33342326,0.18515198,0.17959796
